id,gender,ethnicity,major,top,topOut1,topOut2,topOut3,topOut4,topOut5,topOut6,topOut7,topOut8,ae1,ae2,ae3,ae4,ae5,ae6,ae7,ae8,ae9,ae10,ae11,ae12,ae13,ae14,ae15,ae16,ae17,ae18,ae19,ae20,ae21,ae22,ae23,ae24,ae25,ae26,ae27,ae28,grit1,grit2,grit3,grit4,grit5,grit6,grit7,grit8,allReason1,allReason2,allReason3,allReason4,allReason5,allReason6,allReason7,allReason8,allReason9,allReason10,allReason11,allReason12,allReason13,allReason14
1224,Man,White,CV,9_Job,3,3,3,3,3,3,3,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,1,2,2,2,4,3,1,3,3,2,4,3,3,2,2,2,2,3,3,2,2,3,3
1225,Man,White,CV,1_Design,3,4,3,3,4,3,3,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,2,3,2,2,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2
1226,Man,White,CV,15_Professional,4,4,4,4,4,3,4,4,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,2,1,4,3,3,2,3,2,4,3,2,4,2,2,3,3,3,2,2,3,2,1,1,1,4,4,3,3,4,2
1227,Man,Black,CV,3_Eng,4,3,4,3,4,2,3,3,3,1,4,3,2,1,1,4,1,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2
1228,Woman,"White,Black,Hispanic",CV,4_Env,3,3,3,3,3,3,3,3,4,2,3,3,2,2,2,4,2,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,2,3,4,3,1,1,4,1
1229,Woman,Black,CV,9_Job,3,3,,3,,3,3,3,3,2,3,3,2,2,3,3,2,3,3,4,3,3,3,3,2,4,2,3,3,3,4,3,4,3,3,3,2,3,2,3,2,2,3,3,2,3,2,2,2,2,2,2,3,3,2,2,3,3
1230,Man,Black,CV,15_Professional,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,3,4,3,4,2,2,2,4,3,4,4,3,3,1,4,3,4,1,1,4,4,3,3,3,3,3,3,3,2,3,3,2,3,3,2
1231,Woman,White,CV,1_Design,4,4,4,4,3,3,4,4,4,1,4,3,1,1,1,4,1,3,3,4,4,4,3,3,2,2,3,4,3,4,4,4,4,4,4,3,3,2,2,3,2,3,2,3,3,3,4,4,1,2,3,1,4,2,4,4,4,2
1232,Woman,White,CV,18_Sports,2,2,4,2,3,1,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,1,3,2,2,3,2,2,3,3,2,3,3,3,2,1,2,2,4,2,4,3,3,2
1233,Woman,White,CV,18_Sports,2,2,4,2,2,4,2,4,4,1,4,4,2,2,2,4,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,2,4,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2
1234,Man,Asian,CV,15_Professional,3,3,3,3,3,3,3,3,3,2,3,1,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
1235,Man,White,CV,9_Job,3,2,3,2,2,3,2,3,2,3,3,2,3,3,3,2,2,3,2,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,2,2,2,3,2,3,2,2,3,3,2,2,2,2,2,2,3,2,2,2,3
1236,Man,White,Bldg,1_Design,3,3,4,4,4,3,4,3,4,1,3,3,2,2,2,4,1,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,4,4,3,3,3,2,2,3,2,2,3,3,3,3,3,3,4,3,2,2,3,4,3,2,2,2
1237,Woman,Hispanic,CV,15_Professional,3,4,4,4,4,3,3,4,3,2,3,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,2,4,3,2,2,2,2,2,3,3,3,3,2,3,2,3,3,3,3,3,1,1,3,4,4,3,2,3,1
1238,Man,White,CV,20_Other,2,2,3,2,2,2,3,2,3,2,3,3,2,3,2,3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,2,2,3,3,3,2,2,3,2
1239,Man,White,CV,2_Culture,2,2,3,2,4,3,2,3,4,2,3,3,2,2,2,3,2,3,3,3,3,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,4,3,3,4,2,3,4,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3
1240,Woman,White,CV,9_Job,4,4,4,4,4,4,4,4,2,4,2,2,3,3,3,2,3,4,3,4,4,4,3,2,2,2,2,3,3,2,4,2,3,2,3,3,2,2,1,4,2,1,4,4,2,2,3,3,3,2,4,3,2,4,2,2,2,4
1241,Woman,Asian,CV,9_Job,4,3,4,3,3,4,4,3,3,1,3,3,4,3,4,4,1,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,1,3,3,1,1,1,1
1242,Woman,White,CV,9_Job,4,4,4,4,4,4,4,4,4,1,4,4,1,2,3,3,1,3,4,4,4,3,3,3,3,3,2,1,2,2,3,3,3,3,3,3,2,3,2,4,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,3,4
1243,Woman,White,CV,18_Sports,3,3,4,4,4,3,2,4,4,2,3,2,2,2,2,3,3,4,4,4,4,4,2,3,2,2,2,3,2,3,3,3,3,3,4,4,4,3,3,4,3,3,2,2,3,3,3,2,3,2,2,2,4,2,4,4,2,2
1244,Man,White,CV,,,,,,,,,,4,2,3,3,3,3,2,3,1,3,3,4,4,3,3,2,2,3,2,3,3,3,1,3,4,4,4,4,3,3,2,4,2,2,4,4,,,,,,,,,,,,,,
1245,Woman,White,CV,14_Preprofessional,3,4,4,3,4,3,4,4,4,1,4,4,2,1,2,3,1,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,3,3,3,2,3,2,4,2,2,3,3,2,3,4,4,2,2,4,2,4,3,2,2,3,1
1246,Man,Asian,CV,9_Job,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,2,4,4,4,4,4,4,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,4,4,4,4,4,4,1,4,1,1,2,2,4,4,1
1247,Woman,White,CV,18_Sports,3,3,3,3,4,3,3,3,3,2,3,3,2,2,2,3,2,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3,2,4,2,4,4,2,3
1248,Man,White,CV,Pre-professional,4,2,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
1249,Man,Hispanic,CV,13_Music,4,4,4,2,4,3,3,4,3,2,3,3,2,3,2,2,2,3,3,4,4,4,4,4,4,4,3,3,3,3,4,3,4,4,4,4,2,4,2,4,2,1,4,4,4,4,4,4,2,4,4,2,4,2,4,4,4,2
1250,Man,White,CV,18_Sports,3,3,4,2,4,2,2,2,4,2,3,3,1,2,2,4,2,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,4,4,4,4,3,2,3,4,3,3,3,3,3,3,3,2,4,2,3,3,4,3,4,4,4,3
1251,Man,White,CV,15_Professional,4,4,4,4,3,3,4,4,4,2,3,3,2,2,2,3,2,3,3,3,3,3,3,2,3,2,3,3,2,2,4,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,4,3,2,3,2
1252,Woman,White,CV,18_Sports,3,3,4,2,4,3,4,4,4,2,3,2,3,2,2,3,1,3,4,4,4,4,4,3,3,3,3,3,3,4,3,4,3,3,2,3,3,3,3,4,3,3,3,3,3,4,4,4,2,3,3,3,4,2,4,4,4,2
1253,Woman,White,CV,6_Fraternity,4,4,4,4,4,4,4,4,4,1,3,4,1,1,1,1,1,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,3,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
1254,Man,White,CV,1_Design,4,4,3,1,3,1,2,4,4,1,3,4,2,2,2,4,1,4,4,4,3,3,3,2,2,2,1,4,4,3,4,4,3,3,1,1,2,3,2,4,2,3,3,3,1,2,3,3,2,1,3,1,4,3,4,3,4,1
1255,Woman,White,CV,18_Sports,2,2,4,1,4,2,3,4,4,2,3,3,2,2,3,4,1,4,3,4,4,3,3,3,2,3,2,3,3,3,4,4,3,3,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2
1256,Woman,White,CV,17_Public,4,4,4,4,4,3,3,4,4,2,3,3,2,2,1,3,2,3,2,3,3,2,3,2,3,2,3,3,3,4,4,4,4,4,4,4,3,3,2,3,2,3,4,2,3,3,4,4,1,2,3,2,4,3,3,2,1,3
1257,Man,White,CV,1_Design,4,4,4,4,4,4,4,4,4,1,4,4,2,2,2,4,3,3,3,3,3,3,3,2,4,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
1258,Man,White,CV,1_Design,3,3,4,2,4,3,4,3,4,1,4,4,1,2,1,4,1,3,4,3,3,4,4,2,3,3,4,4,4,4,4,4,3,3,3,3,3,2,2,4,2,3,3,3,2,3,3,3,3,1,3,3,3,4,2,2,3,2
1259,Woman,"White,Hispanic",,7_Coeducation,4,4,4,4,4,3,4,4,4,1,4,4,3,2,3,4,1,4,4,4,4,4,3,2,2,3,2,3,4,4,4,4,3,3,3,3,3,2,2,4,2,2,3,3,2,3,4,4,2,2,4,1,3,2,4,4,4,1
1260,Other (please fill in below),White,CV,,,,,,,,,,3,2,3,3,2,2,3,3,1,3,3,3,3,3,4,4,2,3,2,3,3,3,3,3,2,2,3,3,3,1,4,3,3,3,2,3,,,,,,,,,,,,,,
1261,Man,White,CV,17_Public,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,4,4,4,3,3,3,3,3,3,2,4,3,3,3,3,3,2,3,2,4,4,2,2,3,3,3,3,4,2,2,4,2,4,3,2,4,4,1
1262,Woman,Black,CV,18_Sports,3,3,3,2,3,2,2,4,3,2,2,2,3,3,2,2,3,4,3,4,4,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,4,2,4,3,3,4,1,3,2,3,3,3,3,2,2,2,4,3,4,4,4,2
1263,Man,White,CV,9_Job,2,3,4,4,4,4,4,3,4,1,3,3,2,2,2,3,2,3,4,3,4,4,3,3,2,2,4,4,4,4,4,3,3,3,3,3,3,2,2,4,3,2,3,3,1,3,3,4,3,1,4,3,4,4,2,3,3,1
1264,Woman,Asian,CV,13_Music,4,4,4,1,4,1,1,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3,3,3,4,3,1,3,4,4,3,3,3,4,4,4,4,2,4,4,4,2
1265,Woman,White,CV,9_Job,4,4,4,4,4,4,3,4,4,1,4,4,1,1,2,1,1,3,3,3,3,4,3,3,4,4,3,1,1,1,4,4,4,4,4,4,2,2,2,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,2,1,4,4
1266,Woman,White,CV,14_Preprofessional,4,4,4,4,4,4,4,4,3,1,4,4,2,2,2,4,2,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,2,4,4,2,3,3,4,4,4,4,2,4,4,3,3,4,2
1267,Woman,White,CV,1_Design,3,3,4,3,3,1,3,4,3,2,2,1,1,3,2,2,2,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,4,3,3,3,2,3,2,3,3,3,3,3,4,1,1,1,3,4,3,3,3,2
1268,Woman,White,CV,18_Sports,3,3,3,2,4,3,2,4,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,2,3,4,3
1269,Man,White,CV,19_Government,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,3,4,4,3,3,3,4,4,1,4,1,4,4,1,1,4,1
1270,Man,White,CV,19_Government,3,3,4,4,4,3,4,3,4,2,3,4,2,2,2,3,2,4,4,3,4,4,4,3,3,4,3,3,3,3,4,3,4,4,4,4,4,3,4,4,3,3,4,4,2,3,3,4,2,2,2,2,3,4,2,2,3,2
1271,Man,Black,CV,1_Design,3,3,3,3,3,3,3,3,4,1,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,3,2,2,3,3,3,3,3,3,3,3,2,2,3,2
1272,Woman,White,CV,9_Job,3,2,3,2,3,2,2,2,4,2,3,3,2,2,2,3,2,3,4,4,4,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,1,1,1,3,2,2,2,2,3,2,2,2,2,2
1273,Man,White,CV,10_Community,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,2,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,3,3,2,3,4,3,2,1,2,3,3,2,2,2,3,2
1274,Man,White,CV,9_Job,3,3,3,3,3,3,3,3,4,2,3,4,2,2,2,4,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,4,3,3,3,3,3,2,3,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3
1275,Man,White,CV,5_Film,2,3,3,2,4,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,2,4,2,4,4,2,2
1276,Woman,White,CV,1_Design,4,4,4,4,4,3,4,4,4,2,4,3,2,2,3,3,2,3,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,2,4,2,1,3,4,1,2,2,4,2,3,4,3,3,3,4,2,2,2
1277,Man,White,CV,Pre-professional,3,3,3,3,4,2,3,3,4,1,3,4,2,2,2,4,1,3,3,3,3,3,3,3,3,2,3,4,4,4,4,4,4,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,4,2,2,3,4,4,3,2,3,2
1278,Woman,White,CV,18_Sports,3,4,4,4,4,4,4,4,4,1,4,4,1,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,2,2,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3
1279,Woman,Hispanic,CV,17_Public,4,4,4,4,4,3,4,4,4,2,3,2,3,4,3,3,2,3,3,3,3,2,3,3,2,2,2,3,3,3,4,3,3,3,3,3,3,3,3,4,3,2,2,4,4,3,4,4,4,3,4,4,4,4,2,2,4,3
1280,Woman,White,CV,3_Eng,3,3,4,1,1,2,3,3,4,1,3,3,3,2,2,3,2,3,3,3,3,3,3,1,2,2,2,2,2,1,4,4,4,4,4,3,4,2,3,3,3,2,3,3,3,3,4,4,2,1,4,1,4,3,3,1,3,1
1281,Man,White,CV,16_Research,4,3,3,2,3,2,3,3,3,1,3,3,2,2,2,3,2,3,3,4,4,3,2,3,4,3,3,3,3,3,4,4,4,4,4,4,4,2,3,3,3,3,3,3,1,3,3,3,4,2,2,4,4,4,1,1,1,1
1282,Man,White,CV,15_Professional,3,3,4,4,4,4,4,4,4,1,4,4,1,2,1,4,1,4,4,4,4,4,3,2,3,2,3,3,3,3,4,4,4,4,4,4,3,2,2,4,2,2,3,4,1,4,4,4,4,1,1,4,4,4,1,1,1,1
1283,Woman,White,,14_Preprofessional,3,3,4,2,2,4,4,3,4,2,3,4,2,2,2,4,1,4,4,3,3,3,3,4,4,3,3,2,3,3,2,2,3,3,3,3,3,2,2,4,2,2,3,3,3,3,3,3,4,2,2,4,4,4,2,2,2,1
1284,Man,White,CV,13_Music,3,3,3,2,3,2,3,2,4,2,3,3,2,2,2,3,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,2,4,2,4,4,3,2
1285,Man,White,CV,18_Sports,2,3,4,2,3,2,2,3,3,2,3,3,2,2,2,3,2,3,2,3,3,3,4,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,4,3,2,2,3,3,3,3,3,2,2,2,2,4,2,4,4,4,2
1286,Woman,White,CV,8_International,3,2,3,2,3,3,3,4,3,2,3,2,3,3,1,1,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,2,3,2,3,2,3,2,3,4,4,4,3,3,1,1,4,4,4,4,3,4,4
1287,Man,"Asian,Hispanic",CV,1_Design,4,4,4,4,4,3,4,4,4,2,3,3,1,2,1,4,2,3,3,3,3,4,4,4,4,3,3,4,3,3,4,4,3,3,3,3,3,2,3,4,2,2,3,3,3,3,3,4,3,3,4,3,4,4,3,3,4,2
1288,Woman,"White,Native",Elec,13_Music,2,4,2,2,2,2,1,4,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,4,3,3,3,2,2
1289,Man,White,CV,Pre-professional,3,2,4,3,3,4,4,3,4,1,4,3,2,2,2,4,1,4,3,3,3,3,3,4,3,2,3,4,4,3,4,4,4,4,3,2,3,3,3,4,2,2,2,3,3,3,4,4,2,1,4,3,4,4,1,1,3,1
1290,Man,White,CV,6_Fraternity,3,3,,3,,2,4,3,4,1,3,4,2,2,2,3,1,3,3,3,3,2,2,2,2,3,3,3,2,2,3,4,3,3,3,2,2,2,2,4,2,2,3,3,3,3,3,3,2,1,1,1,4,4,4,4,4,1
1291,Man,White,CV,14_Preprofessional,2,2,2,2,2,2,3,2,4,1,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,2,3,2,4,3,2,2,2,2,2,4,3,3,3,3,2
1292,Man,White,CV,9_Job,4,4,4,4,4,4,4,4,2,3,2,3,3,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,2,2,4,4,4,4,2,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4
1293,Man,White,CV,,,,,,,,,,3,3,2,2,4,4,4,3,2,3,3,3,4,3,2,3,1,1,1,3,3,3,3,2,3,3,3,3,3,2,3,4,3,3,3,3,,,,,,,,,,,,,,
1294,Man,Asian,CV,,,,,,,,,,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,3,2,3,4,3,3,3,2,2,3,3,4,3,2,2,3,3,,,,,,,,,,,,,,
1295,Man,White,CV,12_Military,3,3,3,3,4,3,4,3,3,2,3,2,2,3,2,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,2,4,3,2,2,2,3
1296,Man,White,CV,2_Culture,4,4,4,3,4,3,3,4,4,1,4,4,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,2
1297,Woman,Asian,CV,1_Design,4,4,4,4,4,4,4,4,4,2,4,4,1,1,1,4,1,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,4,2,2,2,4,2,2,4,3,4,4,4,2,4,2
1298,Man,White,CV,18_Sports,1,2,,2,,3,3,4,4,1,4,4,1,2,2,3,1,4,3,4,4,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,4,2,3,3,3,,,,,,,,,,,,,,
1299,Man,White,CV,16_Research,4,4,4,4,4,3,4,4,4,1,4,4,1,2,1,4,1,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,1,3,4,4,4,3,1,4,1
1300,Woman,Asian,CV,2_Culture,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,4,1,4,4,4,4,4,2,3,4,4,4,2,3,2,3,3,3,2,3,3,3,3,2,4,2,2,4,4,4,4,4,4,4,4,4,2,4,3,4,4,3,2
1301,Woman,White,CV,7_Coeducation,1,2,4,3,4,3,4,3,4,1,4,3,1,1,1,4,1,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2,3,4,2,4,3,4,3,3,3,4,3,4,4,2,4,4,2,2,2,2
1302,Woman,Asian,CV,16_Research,3,3,4,4,4,2,4,2,3,2,3,3,2,2,2,3,2,4,4,4,4,3,2,3,2,3,3,3,3,3,3,3,4,3,2,3,2,2,2,4,2,1,3,4,2,3,3,3,3,2,3,3,4,3,3,4,4,2
1303,Woman,"White,Asian",CV,Pre-professional,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,2,3,2,2,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,2,2,2
1304,Woman,White,CV,14_Preprofessional,4,3,3,3,3,4,3,4,4,1,4,4,1,1,1,4,1,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,2,4,2,4,2,2,3,3,2,3,3,3,2,2,3,3,4,4,2,2,3,2
1305,Woman,"White,Hispanic",General,13_Music,3,3,4,2,4,3,4,4,2,4,2,2,4,4,4,2,2,3,3,3,3,3,3,4,4,2,1,1,1,2,1,1,4,4,4,4,4,2,2,4,3,4,2,3,3,4,4,4,2,3,4,2,4,2,4,4,4,3
1306,Woman,White,CV,1_Design,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,2,4,2,1,4,4,2,3,3,3,2,2,3,2,4,4,4,2,3,1
1307,Man,Black,CV,9_Job,4,4,4,3,4,3,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,2,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,4,3
1308,Woman,White,CV,2_Culture,3,3,4,2,4,4,3,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,3,3,3,3,4,4,3,3,3,2,3,3,3,2,3,2,3,3,3,3,4,4,4,2,3,4,2,4,2,2,4,2,3
1309,Woman,White,CV,17_Public,2,3,4,3,3,2,3,3,4,2,3,3,2,2,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,1,2,2,2,2,2,2,2,3,3,2,2,2,3
1310,Man,White,CV,17_Public,3,2,3,2,3,3,4,3,4,1,4,4,1,1,1,3,1,4,4,4,4,4,4,2,3,3,3,1,2,2,3,3,3,1,2,3,2,3,3,4,3,2,3,3,2,3,3,4,2,4,4,2,4,2,2,4,3,3
1311,Woman,White,CV,2_Culture,2,2,4,3,4,4,3,3,4,1,4,4,3,2,3,4,2,3,4,4,4,3,3,3,2,2,2,3,3,3,3,4,3,3,3,3,2,2,3,4,3,3,3,3,2,2,3,4,2,3,3,2,4,2,3,3,4,2
1312,Woman,White,CV,Pre-professional,3,3,3,4,3,3,3,4,3,2,3,2,2,3,2,2,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,3,4,4,4,4,3,4,3,4,3,4,4,4,4,2,3,3,3,4,3,2,3,2
1313,Man,White,CV,14_Preprofessional,3,3,3,2,3,3,4,2,4,1,4,4,1,1,1,3,1,3,4,4,4,3,3,2,2,3,3,3,3,4,4,4,3,3,2,2,2,2,3,4,3,3,4,4,2,3,3,3,3,1,2,2,4,3,2,2,3,2
1314,Woman,White,CV,14_Preprofessional,3,3,3,3,3,3,4,3,4,1,4,4,2,2,2,3,2,3,4,4,4,4,4,4,3,3,2,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1315,Man,Aisan,Elec,14_Preprofessional,4,4,4,4,4,4,4,4,4,3,4,3,4,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1316,Woman,White,CV,10_Community,4,4,4,4,4,4,4,4,4,1,4,4,1,2,1,4,1,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,2,2,2,4,1,1,4,4,1,3,4,4,4,1,3,4,4,4,1,1,1,1
1317,Woman,White,CV,6_Fraternity,3,4,4,4,4,4,4,4,3,3,2,2,4,3,2,3,2,2,3,4,4,4,3,3,2,2,2,3,3,3,3,2,3,3,3,3,2,2,2,3,2,2,3,3,2,2,3,3,3,2,2,3,3,3,2,2,3,2
1318,Man,Hispanic,CV,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
1319,Woman,White,CV,1_Design,3,3,3,2,3,1,4,3,4,1,4,4,2,2,2,3,1,3,3,4,4,4,3,2,3,3,3,3,3,3,4,4,4,4,4,2,2,3,2,4,2,2,3,4,2,3,3,3,2,1,2,3,4,4,3,2,3,1
1320,Man,Asian,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,Man,"White,Native",CV,15_Professional,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1322,Woman,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,Man,White,CV,8_International,4,4,4,4,4,4,4,4,4,1,4,4,1,1,2,4,1,4,4,3,3,4,4,3,4,2,3,4,4,3,4,4,4,4,4,4,2,3,2,4,2,1,4,4,3,4,3,4,1,1,1,1,4,1,4,1,4,1
1325,Woman,Asian,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,Woman,Hispanic,CV,15_Professional,3,2,4,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,1,3,4,4,4,1,2,4,1
1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,Woman,White,Che,17_Public,4,4,4,4,4,4,4,4,3,2,3,2,2,2,1,3,3,3,1,2,3,3,3,3,4,3,2,4,4,4,4,4,4,4,4,4,2,4,2,4,2,1,3,4,1,2,3,4,1,3,4,1,4,3,3,4,3,1
1329,Man,White,CV,11_Media,3,4,4,4,4,1,1,3,4,1,4,4,1,1,1,4,1,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,2,2,3,2,2,4,2,2,3,3,2,3,2,3,2,2,4,1,4,2,4,4,4,1
